Date,Category,Desc,Addr,Lat,Long,Tract
100313,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,900 APGAR ST,37.829088,-122.274436,401000
100313,DRIVING UNDER THE INFLUENCE,DRIV:LIC SUS/ETC:UI/RFUSL,73RD AV & BANCROFT AV,37.765759,-122.177124,408500
100313,DRIVING UNDER THE INFLUENCE,DRIV:LIC SUS/ETC:UI/RFUSL,73RD AV & BANCROFT AV,37.765759,-122.177124,408500
100313,DRIVING UNDER THE INFLUENCE,DRIV:LIC SUS/ETC:UI/RFUSL,73RD AV & BANCROFT AV,37.765759,-122.177124,408500
100213,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE,8119 BIRCH ST,37.758597,-122.174505,408500
100313,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,7900 Macarthur Blvd,37.765363,-122.167123,408300
100313,DRUG ABUSE VIOLATION - POSSESSION OF OPIUM OR COCAINE,POSSESS/PURCHASE COCAINE BASE FOR SALE,1000 60TH ST,37.843706,-122.279173,400800
100314,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,3500 SALISBURY,37.785293,-122.215708,406500
100314,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS CONCENTRATED CANNABIS,TELEGRAPH AV & W MACARTHUR BLVD,37.826396,-122.26519,401100
100314,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS CONCENTRATED CANNABIS,TELEGRAPH AV & W MACARTHUR BLVD,37.826396,-122.26519,401100
100314,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,ADELINE ST & 30TH ST,37.822015,-122.281626,401500
100314,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,1300 79TH AV,37.756181,-122.183761,408900
100314,DRIVING UNDER THE INFLUENCE,DUI ALCOHOL/DRUGS,1400 8th St,37.806125,-122.293232,410500
100314,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,2150 38TH AV,37.781678,-122.213039,407101
100315,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,3400 E 12th St,37.776057,-122.223935,406100
100315,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,82nd Ave,37.759992,-122.170589,408500
100315,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,82nd Ave,37.759992,-122.170589,408500
100315,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,82nd Ave,37.759992,-122.170589,408500
100315,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,2500 Northgate Ave,37.814692,-122.270246,401300
100315,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3309 HARRISON ST,37.818596,-122.255721,403501
100315,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3309 HARRISON ST,37.818596,-122.255721,403501
100315,DRIVING UNDER THE INFLUENCE,DRIV:LIC SUS/ETC:UI/RFUSL,POPLAR ST & 21ST ST,37.815132,-122.287512,410500
100315,DRIVING UNDER THE INFLUENCE,DRIV:LIC SUS/ETC:UI/RFUSL,POPLAR ST & 21ST ST,37.815132,-122.287512,410500
100315,DRIVING UNDER THE INFLUENCE,DRIV:LIC SUS/ETC:UI/RFUSL,POPLAR ST & 21ST ST,37.815132,-122.287512,410500
100315,DRIVING UNDER THE INFLUENCE,DRIV:LIC SUS/ETC:UI/RFUSL,POPLAR ST & 21ST ST,37.815132,-122.287512,410500
100315,DRIVING UNDER THE INFLUENCE,DRIV:LIC SUS/ETC:UI/RFUSL,POPLAR ST & 21ST ST,37.815132,-122.287512,410500
100315,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,7800 WELD ST,37.760112,-122.179182,408500
100315,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,7800 WELD ST,37.760112,-122.179182,408500
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE (AMENDED),949 E 11TH ST,37.7907,-122.251929,406000
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE (AMENDED),949 E 11TH ST,37.7907,-122.251929,406000
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE (AMENDED),949 E 11TH ST,37.7907,-122.251929,406000
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,8320 INTERNATIONAL BLVD,37.755062,-122.178367,409500
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE,1600 88TH AV,37.751892,-122.17297,409600
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE,255 4TH ST,37.795584,-122.270883,983200
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,MYERS ST & 108TH AV,37.741477,-122.151724,410200
100316,LIQUOR LAWS,SELL/ETC LIQUOR TO MINOR,1400 ADELINE ST,37.80957,-122.286054,402500
100316,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,10700 Russet St,37.734243,-122.173854,409300
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE,18TH ST&BRUSH ST,37.809775,-122.276631,402700
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1955 BROADWAY,37.808494,-122.268652,402900
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1955 BROADWAY,37.808494,-122.268652,402900
100316,DRUG ABUSE VIOLATION - SALE/MANUFACTURING OTHER,TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE,2933 Martin Luther King Jr Way,37.819192,-122.271145,401400
100316,DRUG ABUSE VIOLATION - SALE/MANUFACTURING OTHER,TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE,650 30TH ST,37.819722,-122.27103,401400
100316,DRUG ABUSE VIOLATION - SALE/MANUFACTURING OTHER,TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE,2933 Martin Luther King Jr Way,37.819192,-122.271145,401400
100316,DRUG ABUSE VIOLATION - SALE/MANUFACTURING MARIJUANA,SELL/FURNISH/ETC MARIJUANA/HASHISH,3047 MARTIN LUTHER KING JR WY,37.820105,-122.270921,401400
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1405 34TH ST,37.825678,-122.284407,401700
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1405 34TH ST,37.825678,-122.284407,401700
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1405 34TH ST,37.825678,-122.284407,401700
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1405 34TH ST,37.825678,-122.284407,401700
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1405 34TH ST,37.825678,-122.284407,401700
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1405 34TH ST,37.825678,-122.284407,401700
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1405 34TH ST,37.825678,-122.284407,401700
100316,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,BAXTER ST&GALINDO ST,37.7837,-122.215859,407101
100317,DRUG ABUSE VIOLATION - POSSESSION OF OPIUM OR COCAINE,POSSESS/PURCHASE COCAINE BASE FOR SALE,D ST & 98TH AV,37.741916,-122.175659,409300
100317,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,1853 38th Ave,37.778219,-122.217345,407200
100317,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,1700 36th Ave,37.779744,-122.219394,407200
100317,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,1700 36th Ave,37.779744,-122.219394,407200
100317,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,1700 36th Ave,37.779744,-122.219394,407200
100317,DRIVING UNDER THE INFLUENCE,DUI ALCOHOL/DRUGS,9600 OLIVE ST,37.74879,-122.164956,410300
100317,DRUG ABUSE VIOLATION - SALE/MANUFACTURING MARIJUANA,SELL/FURNISH/ETC MARIJUANA/HASHISH,3100 Martin Luther King Jr Way,37.820599,-122.270654,401400
100317,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,889 W Grand Ave,37.814244,-122.278201,402700
100317,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,889 W Grand Ave,37.814244,-122.278201,402700
100317,DRUG ABUSE VIOLATION - SALE/MANUFACTURING MARIJUANA,SELL/FURNISH/ETC MARIJUANA/HASHISH,6200 San Pablo Ave,37.845257,-122.284313,400800
100317,DRUG ABUSE VIOLATION - SALE/MANUFACTURING MARIJUANA,SELL/FURNISH/ETC MARIJUANA/HASHISH,6200 San Pablo Ave,37.845257,-122.284313,400800
100318,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,633 DOUGLAS AV,37.734115,-122.181625,409100
100318,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,600 23RD ST,37.813135,-122.271542,401300
100318,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,600 23RD ST,37.813135,-122.271542,401300
100318,DRUG ABUSE VIOLATION - SALE/MANUFACTURING MARIJUANA,SELL/FURNISH/ETC MARIJUANA/HASHISH,2655 38TH AV,37.786193,-122.206354,407000
100318,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,4328 MARTIN LUTHER KING JR WY,37.832379,-122.267687,401000
100318,DRIVING UNDER THE INFLUENCE,DUI:ALCOHOL/DRUGS,35TH AV&FOOTHILL BLVD,37.782178,-122.219113,407200
100318,DRUG ABUSE VIOLATION - SALE/MANUFACTURING OTHER,POSS FOR SALE/SELL CONTROLLED SUBSTANCE,1933 22ND AV,37.788533,-122.234511,405901
100318,DRUG ABUSE VIOLATION - SALE/MANUFACTURING MARIJUANA,SELL/FURNISH/ETC MARIJUANA/HASHISH,1900 E 22ND ST,37.792256,-122.235344,405800
100319,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,2289 E 20TH ST,37.787552,-122.232377,405901
100319,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,2289 E 20TH ST,37.787552,-122.232377,405901
100319,DRUG ABUSE VIOLATION - SALE/MANUFACTURING MARIJUANA,SELL/FURNISH/ETC MARIJUANA/HASHISH,1935 73RD AV,37.762704,-122.182273,408600
100319,DRUG ABUSE VIOLATION - SALE/MANUFACTURING MARIJUANA,SELL/FURNISH/ETC MARIJUANA/HASHISH,71ST AV&HAMILTON ST,37.757925,-122.191834,408800
100319,DRUG ABUSE VIOLATION - POSSESSION OF OPIUM OR COCAINE,POSSESS/PURCHASE COCAINE BASE FOR SALE,1285 99TH AV,37.743014,-122.171388,409300
100319,DRUG ABUSE VIOLATION - POSSESSION OF OPIUM OR COCAINE,POSSESS/PURCHASE COCAINE BASE FOR SALE,1285 99TH AV,37.743014,-122.171388,409300
100318,DRUG ABUSE VIOLATION - SALE/MANUFACTURING OTHER,POSSESS CONTROLLED SUBSTANCE FOR SALE,2057 87TH AV,37.755577,-122.168011,409700
100319,DRUG ABUSE VIOLATION - SALE/MANUFACTURING OTHER,TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE,9700 Edes Ave,37.736812,-122.184459,409000
100319,DRUG ABUSE VIOLATION - POSSESSION OF OPIUM OR COCAINE,POSSESS/PURCHASE COCAINE BASE FOR SALE,9600 BIRCH ST,37.748289,-122.16603,410300
100319,DRUG ABUSE VIOLATION - POSSESSION OF OPIUM OR COCAINE,POSSESS/PURCHASE COCAINE BASE FOR SALE,9600 BIRCH ST,37.748289,-122.16603,410300
100319,DRUG ABUSE VIOLATION - SALE/MANUFACTURING OTHER,TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE,94TH AV&PEACH ST,37.751691,-122.162969,410200
100319,LIQUOR LAWS,SELL LIQUOR WITHOUT LICENSE,1918 PARK BLVD,37.799815,-122.249367,405401
100320,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,PLANT/CULTIVATE/ETC MARIJUANA/HASHISH,4001 SAN LEANDRO ST,37.771107,-122.219883,406100
100320,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,PLANT/CULTIVATE/ETC MARIJUANA/HASHISH,4001 SAN LEANDRO ST,37.771107,-122.219883,406100
100320,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,PLANT/CULTIVATE/ETC MARIJUANA/HASHISH,4001 SAN LEANDRO ST,37.771107,-122.219883,406100
100320,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,9200 INTERNATIONAL BLVD,37.748528,-122.173507,409400
100320,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1618 100TH AV,37.74328,-122.166359,410400
100320,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1618 100TH AV,37.74328,-122.166359,410400
100320,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1200 65th Ave,37.761125,-122.19683,408800
100320,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE,MAKIN RD & EMPIRE RD,37.734936,-122.194526,409000
100320,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,658 25TH ST,37.815224,-122.272508,401400
100320,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE,2300 WEST ST,37.813717,-122.275585,401600
100320,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,739 26TH ST,37.816475,-122.273828,401400
100320,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,900 MARKET ST,37.803431,-122.281701,402600
100320,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,3100 HIGH ST,37.784469,-122.199776,407800
100320,DRIVING UNDER THE INFLUENCE,DUI ALCOHOL/0.08 PERCENT,4300 MACARTHUR BLVD,37.787219,-122.194358,407900
100320,DRIVING UNDER THE INFLUENCE,DUI ALCOHOL/0.08 PERCENT,4300 MACARTHUR BLVD,37.787219,-122.194358,407900
100320,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,1300 71ST AV,37.759475,-122.189323,408800
100320,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,1300 71ST AV,37.759475,-122.189323,408800
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,1600 82ND AV,37.75651,-122.177119,409600
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,670 18TH ST,37.809252,-122.27467,402700
100321,DRIVING UNDER THE INFLUENCE,DUI:ALCOHOL/DRUGS,SCHOOL ST & CHAMPION ST,37.795579,-122.2165,406602
100321,DRIVING UNDER THE INFLUENCE,DUI:ALCOHOL/DRUGS,8500 SAN LEANDRO ST,37.746958,-122.188915,409400
100321,DRIVING UNDER THE INFLUENCE,DUI:ALCOHOL/DRUGS,8400 BALDWIN ST,37.745376,-122.192146,409000
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,878 ISABELLA ST,37.814344,-122.277339,401600
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,6900 HAWLEY ST.,37.756396,-122.196235,408800
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,6900 HAWLEY ST.,37.756396,-122.196235,408800
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,3645 WEST ST,37.826131,-122.272093,401000
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1400 14TH ST,37.810914,-122.291739,402200
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1400 14TH ST,37.810914,-122.291739,402200
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3400 San Pablo Ave,37.825481,-122.277959,401400
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3400 San Pablo Ave,37.825481,-122.277959,401400
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3400 San Pablo Ave,37.825481,-122.277959,401400
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3400 San Pablo Ave,37.825481,-122.277959,401400
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3400 San Pablo Ave,37.825481,-122.277959,401400
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3400 San Pablo Ave,37.825481,-122.277959,401400
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,650 SYCAMORE ST,37.815922,-122.27213,401400
100321,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,650 SYCAMORE ST,37.815922,-122.27213,401400
100321,DRIVING UNDER THE INFLUENCE,DUI:ALCOHOL/DRUGS,1900 98th Ave,37.746891,-122.165012,410300
100322,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,600 12TH ST,37.804423,-122.275635,403100
100322,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,600 12TH ST,37.804423,-122.275635,403100
100322,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,600 12TH ST,37.804423,-122.275635,403100
100322,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,2250 INTERNATIONAL BLVD,37.784087,-122.23695,405901
100322,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,2250 INTERNATIONAL BLVD,37.784087,-122.23695,405901
100322,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3400 ADELINE ST,37.846501,-122.272971,424001
100322,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,9900 BIRCH ST,37.744951,-122.163431,410300
100322,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,800 MEAD AV,37.816489,-122.275288,401600
100322,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,800 MEAD AV,37.816489,-122.275288,401600
100322,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,2716 MYRTLE ST,37.818749,-122.277917,401600
100322,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,800 MEAD AV,37.816489,-122.275288,401600
100322,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,800 MEAD AV,37.816489,-122.275288,401600
100322,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,1700 86th Ave,37.754398,-122.173352,409600
100322,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,6200 AVENAL AVE,37.768758,-122.190375,408700
100322,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,6200 AVENAL AVE,37.768758,-122.190375,408700
100323,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,4700 BOND ST,37.772533,-122.209182,407400
100323,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,4700 BOND ST,37.772533,-122.209182,407400
100323,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,4700 BOND ST,37.772533,-122.209182,407400
100323,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS NARCOTIC CONTROLLED SUBSTANCE,7800 INTERNATIONAL BLVD,37.757626,-122.183073,408500
100323,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,1900 14TH AV,37.792597,-122.241642,405902
100323,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,1900 14TH AV,37.792597,-122.241642,405902
100126,DRIVING UNDER THE INFLUENCE,DUI ALCHOL/DRUG W/PRIORS,7870 NEY AV,37.766617,-122.165701,408300
100323,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,9800 International Blvd,37.74411,-122.170216,409300
100323,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,9800 International Blvd,37.74411,-122.170216,409300
100323,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,1828 106TH AV,37.740012,-122.161464,410400
100324,DRUG ABUSE VIOLATION - SALE/MANUFACTURING MARIJUANA,SELL/FURNISH/ETC MARIJUANA/HASHISH,W GRAND AV & MARKET ST,37.814497,-122.278639,402700
100324,DRUG ABUSE VIOLATION - SALE/MANUFACTURING MARIJUANA,SELL/FURNISH/ETC MARIJUANA/HASHISH,W GRAND AV & MARKET ST,37.814497,-122.278639,402700
100324,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,26TH AV&INTERNATIONAL BLVD,37.781402,-122.232586,406100
100324,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,26TH AV&INTERNATIONAL BLVD,37.781402,-122.232586,406100
100324,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,2600 International Blvd,37.781385,-122.232475,406201
100324,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,2600 International Blvd,37.781385,-122.232475,406201
100324,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/PRIOR,3600 MACARTHUR BLVD,37.793046,-122.199607,406800
100324,DRUG ABUSE VIOLATION - SALE/MANUFACTURING OTHER,TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE,2700 FRUITVALE AV,37.790537,-122.219976,406500
100324,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,1000 24TH ST,37.816499,-122.280198,401600
100324,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,1000 24TH ST,37.816499,-122.280198,401600
100324,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,1000 24TH ST,37.816499,-122.280198,401600
100324,DRUG ABUSE VIOLATION - POSSESSION OF MARIJUANA,POSSESS MARIJUANA/HASHISH FOR SALE,1000 24TH ST,37.816499,-122.280198,401600
100324,DRUG ABUSE VIOLATION - SALE/MANUFACTURING MARIJUANA,SELL/FURNISH/ETC MARIJUANA/HASHISH,2736 E 10TH ST,37.77772,-122.233794,406100
100324,LIQUOR LAWS,SELL/ETC LIQUOR TO MINOR,3271 INTERNATIONAL BLVD,37.776878,-122.224973,406100
100324,DRUG ABUSE VIOLATION - SALE/MANUFACTURING OTHER,TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE,1400 10th Ave,37.792051,-122.249606,405402
100324,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3320 DELAWARE ST,37.793227,-122.203116,406601
100324,DRUG ABUSE VIOLATION - POSSESSION OF OTHER,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,3320 DELAWARE ST,37.793227,-122.203116,406601
